player_name,pitch_type,game_year,release_speed,effective_speed,release_extension,description,release_spin_rate,estimated_woba_using_speedangle,woba_value,woba_denom
"Fried, Max",FF,2020,95.2,95.6,6.3,hit_into_play,2176,0.15,0.9,1
"Glasnow, Tyler",FF,2020,96.3,98.5,7.6,hit_into_play,2139,0.952,0,1
"Carrasco, Carlos",FF,2020,95.3,96.2,6.5,hit_into_play,2477,0.684,1.6,1
"Keuchel, Dallas",SI,2020,86.7,87,6.1,foul,2148,,,
"Berríos, José",SI,2020,95.0,95.1,6.4,hit_into_play,2094,0.078,0,1
"Glasnow, Tyler",FF,2020,94.1,96.5,7.9,hit_into_play,2249,1.73,2,1
"Buehler, Walker",FF,2020,98.8,99.2,6.4,hit_into_play,2614,0.85,0,1
"Bassitt, Chris",FC,2020,86.0,87.1,6.6,hit_into_play,2223,0.054,0,1
"Keuchel, Dallas",FC,2020,83.6,84,6.3,foul,2230,,,
"Urquidy, José",FF,2020,93.9,93.5,5.8,hit_into_play,2297,0,0,1
"Berríos, José",FF,2020,94.6,94.9,6.5,foul,2175,,,
"Alcantara, Sandy",FF,2020,97.2,97.4,6.2,swinging_strike,2485,,,
"Hendricks, Kyle",SI,2020,86.4,86.1,5.9,hit_into_play,1919,0.213,0,1
"Alcantara, Sandy",FF,2020,96.9,97.3,6.2,swinging_strike,2386,,,
"Berríos, José",SI,2020,93.8,94.1,6.3,foul,2124,,,
"Kim, Kwang Hyun",FF,2020,89.3,89.9,6.6,foul,2133,,,
"Carrasco, Carlos",FF,2020,93.7,94.7,6.6,foul,2409,,,
"Bassitt, Chris",SI,2020,92.9,93.7,6.4,hit_into_play,2169,0.105,0,1
"Alcantara, Sandy",SI,2020,96.1,95.7,6.1,hit_into_play,2534,0.228,0,1
"Kim, Kwang Hyun",FF,2020,89.7,90.4,6.7,foul,2228,,,
"Hendricks, Kyle",SI,2020,87.4,87.4,6,swinging_strike,1924,,,
"Glasnow, Tyler",FF,2020,97.0,99.3,7.8,hit_into_play,2349,0.15,0,1
"Urquidy, José",FF,2020,93.1,92.3,5.6,swinging_strike,2314,,,
"Glasnow, Tyler",FF,2020,97.8,100.3,7.7,foul,2143,,,
"Bassitt, Chris",SI,2020,93.3,94.2,6.5,hit_into_play,2214,0.153,0,1
"Alcantara, Sandy",SI,2020,97.1,97.1,6.3,hit_into_play,2534,0.078,0,1
"Bassitt, Chris",SI,2020,93.7,94.5,6.6,foul,2230,,,
"Bauer, Trevor",FC,2020,87.4,87.8,6.4,foul,2915,,,
"Keuchel, Dallas",SI,2020,86.7,87.4,6.4,hit_into_play,2042,0.956,2,1
"Glasnow, Tyler",FF,2020,96.6,99,7.7,hit_into_play,2214,0.049,0,1
"Keuchel, Dallas",FC,2020,83.1,83.5,6.1,foul,2177,,,
"Tanaka, Masahiro",FF,2020,91.4,91.6,6.1,foul,2222,,,
"Urquidy, José",FF,2020,93.0,92,5.6,hit_into_play,2350,0.203,0,1
"Javier, Cristian",FF,2020,93.9,93.5,6,foul,2440,,,
"Bauer, Trevor",FF,2020,93.9,93.8,6.5,foul,2757,,,
"Berríos, José",FF,2020,94.8,94.9,6.5,hit_into_play,2094,0.162,0.9,1
"Hendricks, Kyle",SI,2020,87.3,87.3,6,foul,1858,,,
"Javier, Cristian",FF,2020,92.4,91.9,5.7,swinging_strike,2391,,0,1
"Alcantara, Sandy",FF,2020,95.4,95,6.2,foul,2274,,,
"Bassitt, Chris",FF,2020,93.4,94,6.4,swinging_strike,2270,,0,1
"Javier, Cristian",FF,2020,92.4,91.3,5.7,foul,2469,,,
"Buehler, Walker",FF,2020,97.8,98.1,6.5,swinging_strike,2551,,0,1
"Urquidy, José",FF,2020,93.4,92.5,5.8,foul,2342,,,
"Hendricks, Kyle",SI,2020,87.6,87.5,6,foul,1853,,,
"Bassitt, Chris",SI,2020,92.4,93.1,6.5,foul_tip,2077,,,
"Urías, Julio",FF,2020,94.0,93.3,5.8,hit_into_play,2536,0.006,0,1
"Javier, Cristian",FF,2020,93.0,92.1,5.8,foul,2302,,,
"Keuchel, Dallas",SI,2020,87.1,87,6.3,hit_into_play,2134,0.354,0,1
"Urías, Julio",FF,2020,93.9,93.1,5.8,hit_into_play,2420,0.608,1.25,1
"Hendricks, Kyle",SI,2020,87.6,87.5,6,hit_into_play,1770,0.22,0,1
"Bassitt, Chris",FC,2020,90.7,91.6,6.5,hit_into_play,2269,0.764,0,1
"Kim, Kwang Hyun",FF,2020,90.8,0,,hit_into_play,,0.584,0,1
"Urías, Julio",FF,2020,92.8,92.3,5.8,foul,2446,,,
"Hendriks, Liam",FF,2020,95.9,97.7,7.2,foul,2248,,,
"Glasnow, Tyler",FF,2020,94.7,96.2,7.6,hit_into_play,2238,0.438,0.9,1
"Urquidy, José",FF,2020,94.4,93.5,5.7,hit_into_play,2448,0.18,0,1
"Javier, Cristian",FF,2020,92.0,91,5.9,foul,2235,,,
"Urquidy, José",FF,2020,94.1,93.4,5.7,foul,2401,,,
"Alcantara, Sandy",FF,2020,96.7,96.8,6.3,foul,2396,,,
"Suter, Brent",FF,2020,83.8,85.6,7.2,hit_into_play,2200,0.052,0,1
"Alcantara, Sandy",FF,2020,96.5,96.1,6.2,hit_into_play,2378,0,0,1
"Keuchel, Dallas",FC,2020,83.3,83.2,6.1,foul,2305,,,
"Kim, Kwang Hyun",FF,2020,89.3,90.6,6.8,hit_into_play,2227,0.823,0.9,1
"Urías, Julio",FF,2020,94.4,93.7,5.9,swinging_strike,2445,,0,1
"Alcantara, Sandy",SI,2020,95.8,96,6.2,hit_into_play,2524,0.415,0.9,1
"Ryu, Hyun Jin",FC,2020,85.0,86,6.9,hit_into_play,1922,0.217,2,1
"Urías, Julio",FF,2020,93.3,93,5.8,swinging_strike,2465,,,
"Hendriks, Liam",FF,2020,95.9,97.9,7.2,foul,2510,,,
"Urquidy, José",FF,2020,93.7,93.1,5.7,hit_into_play,2344,0.008,0,1
"Urquidy, José",FF,2020,93.9,93.5,5.8,foul,2260,,,
"Keuchel, Dallas",FC,2020,83.6,83.7,6.2,foul,2201,,,
"Buehler, Walker",FF,2020,98.6,98.6,6.2,foul,2468,,,
"Javier, Cristian",FF,2020,93.3,93,6.1,foul,2497,,,
"Suter, Brent",FF,2020,84.0,85.9,7.3,foul,2062,,,
"Urías, Julio",FF,2020,94.8,93.9,5.8,foul,2416,,,
"Suter, Brent",FF,2020,84.2,85.7,7,swinging_strike,2100,,,
"Glasnow, Tyler",FF,2020,97.9,100.5,7.9,hit_into_play,2279,0.084,0,1
"Hendricks, Kyle",SI,2020,87.8,87.9,6,swinging_strike,1937,,0,1
"Urías, Julio",FF,2020,94.3,93.5,5.8,hit_into_play,2536,0.006,0,1
"Alcantara, Sandy",FF,2020,97.2,97.5,6.4,foul,2469,,,
"Paddack, Chris",FF,2020,94.3,95.6,6.9,hit_into_play,3559,0.75,1.25,1
"Hendriks, Liam",FF,2020,96.2,98.2,7.3,swinging_strike,2577,,,
"Alcantara, Sandy",FF,2020,97.6,97.8,6.2,foul,2293,,,
"Keuchel, Dallas",FC,2020,84.3,84.5,6.1,foul,2233,,,
"Berríos, José",SI,2020,94.5,95,6.6,foul,2064,,,
"Suter, Brent",FF,2020,85.0,87.1,7.4,foul,2219,,,
"Paddack, Chris",FF,2020,95.3,96.2,6.9,foul,2134,,,
"Bauer, Trevor",FF,2020,92.9,93.1,6.4,foul,2774,,,
"Hendricks, Kyle",SI,2020,87.9,87.8,5.9,foul,1769,,,
"Urías, Julio",FF,2020,93.0,92.2,5.7,foul,2505,,,
"Bassitt, Chris",FC,2020,89.3,90.4,6.5,hit_into_play,2356,0.746,0.9,1
"Fried, Max",FF,2020,91.9,92.3,6.2,hit_into_play,2068,0.012,0,1
"Hendriks, Liam",FF,2020,96.2,97.8,7.2,hit_into_play,2406,0.888,0.9,1
"Suter, Brent",SI,2020,85.9,88.3,7.5,hit_into_play,1960,0.24,0,1
"Paddack, Chris",FF,2020,93.3,93.9,6.9,swinging_strike,2109,,,
"Bassitt, Chris",FC,2020,87.7,88.4,6.5,foul,2242,,,
"Fried, Max",SI,2020,94.1,94.1,6.3,hit_into_play,1987,0.38,0,1
"Urías, Julio",FF,2020,91.7,91,5.7,swinging_strike,2453,,,
"Glasnow, Tyler",FF,2020,98.5,101.3,7.9,swinging_strike,2394,,,
"Tanaka, Masahiro",FF,2020,91.4,91.3,6.1,swinging_strike,2195,,0,1
"Suter, Brent",FF,2020,85.0,86.8,7.3,hit_into_play,2176,0.89,1.25,1
"Glasnow, Tyler",FF,2020,97.4,99.9,7.9,hit_into_play,2392,0.036,0,1
"Urías, Julio",FF,2020,92.4,91.6,5.6,swinging_strike,2439,,,
"Urquidy, José",FF,2020,93.8,92.9,5.7,foul,2317,,,
"Buehler, Walker",FF,2020,96.4,96.8,6.4,swinging_strike,2517,,,
"Hendriks, Liam",FF,2020,95.9,97.8,7.3,foul,2552,,,
"Berríos, José",FF,2020,94.2,94.6,6.4,hit_into_play,2253,0.436,0,1
"Hendricks, Kyle",SI,2020,88.7,89,6.2,foul,1857,,,
"Javier, Cristian",FF,2020,92.5,91.9,5.8,hit_into_play,2280,0,0,1
"Bassitt, Chris",FF,2020,94.3,95.1,6.5,foul,2266,,,
"Buehler, Walker",FF,2020,97.2,97.1,6.3,swinging_strike,2673,,,
"Urías, Julio",FF,2020,95.2,94.2,5.8,hit_into_play,2532,0.212,0,1
"McKenzie, Triston",FF,2020,91.0,92.7,7.2,foul,2355,,,
"Fried, Max",SI,2020,93.2,92.5,6.2,hit_into_play,1900,0.889,0,1
"Alcantara, Sandy",FF,2020,98.4,98.3,6.4,hit_into_play,2502,0.144,0,1
"Suter, Brent",FF,2020,85.1,86.7,7.3,foul,2239,,,
"Alcantara, Sandy",FF,2020,96.2,95.9,6.5,swinging_strike,2474,,,
"Suter, Brent",FF,2020,85.3,86.7,7.1,swinging_strike,2283,,,
"Bauer, Trevor",FC,2020,84.6,84.9,6.3,foul,3001,,,
"Urías, Julio",FF,2020,95.4,94.6,5.8,foul,2460,,,
"Ryu, Hyun Jin",FF,2020,87.9,88.9,7,hit_into_play,2000,0.614,0,1
"Buehler, Walker",FF,2020,97.1,97.6,6.5,foul,2393,,,
"Urquidy, José",FF,2020,93.8,93.7,5.9,swinging_strike,2270,,0,1
"Urquidy, José",FF,2020,94.3,93.5,5.7,foul,2198,,,
"Cordero, Jimmy",SI,2020,98.3,100.3,7.3,hit_into_play,2100,0.312,0,1
"Ryu, Hyun Jin",FC,2020,83.8,84.9,6.9,foul,1902,,,
"Bassitt, Chris",FF,2020,95.0,95.4,6.4,swinging_strike,2137,,0,1
"Keuchel, Dallas",SI,2020,86.9,86.4,6,hit_into_play,2020,0.096,0,1
"Javier, Cristian",FF,2020,91.7,90.5,5.6,foul,2224,,,
"Hendriks, Liam",FF,2020,95.4,97.4,7.3,foul,2397,,,
"Bauer, Trevor",FC,2020,84.7,84.8,6.3,swinging_strike,2981,,0,1
"McKenzie, Triston",FF,2020,92.1,93.7,7,foul,2321,,,
"Suter, Brent",FF,2020,86.2,87.5,7.2,hit_into_play,2307,0.199,1.25,1
"Hendricks, Kyle",SI,2020,86.3,87,6,hit_into_play,1916,0.4,0,1
"Cordero, Jimmy",FC,2020,90.4,92.6,7.2,swinging_strike,2197,,,
"Bauer, Trevor",FF,2020,94.1,93.9,6.5,foul,2818,,,
"Hendricks, Kyle",SI,2020,87.6,87.5,5.9,hit_into_play,1833,0.18,0,1
"McKenzie, Triston",FF,2020,92.3,93.9,7.2,foul,2390,,,
"Javier, Cristian",FF,2020,92.4,91.6,5.9,hit_into_play,2257,0.023,0,1
"Glasnow, Tyler",FF,2020,97.6,100,7.8,swinging_strike,2156,,0,1
"Ryu, Hyun Jin",FC,2020,84.7,85.2,6.7,foul,2060,,,
"Paddack, Chris",FF,2020,91.7,92.1,6.7,hit_into_play,2090,0.01,0,1
"Suter, Brent",SI,2020,86.4,87.8,7.1,hit_into_play,2062,0.072,0,1
"Bassitt, Chris",FC,2020,90.6,90.9,6.5,foul_tip,2257,,,
"Green, Chad",FF,2020,94.6,95.7,6.7,hit_into_play,2471,0.567,0.9,1
"Alcantara, Sandy",FF,2020,96.8,96.9,6.3,swinging_strike,2247,,,
"Berríos, José",SI,2020,94.0,94.1,6.4,foul,2087,,,
"Cordero, Jimmy",SI,2020,98.4,100.9,7.3,foul,2030,,,
"Urquidy, José",FF,2020,93.5,92.9,5.7,hit_into_play,2257,0.283,0,1
"Javier, Cristian",FF,2020,93.7,93,6,hit_into_play,2409,0.006,0,1
"Paddack, Chris",FF,2020,94.6,0,,hit_into_play,,0.018,0,1
"Hendriks, Liam",FF,2020,96.6,98.6,7.1,swinging_strike,2507,,,
"Bassitt, Chris",FC,2020,90.4,91,6.5,foul,2275,,,
"Keuchel, Dallas",SI,2020,86.7,86.8,6.2,hit_into_play,2146,1.228,2,1
"Hendricks, Kyle",SI,2020,87.5,87.4,6,foul,1833,,,
"Green, Chad",FF,2020,96.0,96.7,6.6,foul,2598,,,
"Suter, Brent",FF,2020,83.1,85.1,7.3,foul,2195,,,
"Buehler, Walker",FF,2020,97.1,97.7,6.4,hit_into_play,2628,0.081,0,1
"Green, Chad",FF,2020,94.4,95.1,6.7,foul,2574,,,
"Cordero, Jimmy",SI,2020,98.1,100.4,7.4,foul,1988,,,
"Keuchel, Dallas",FC,2020,84.2,84.4,6.1,hit_into_play,2251,0.928,0.9,1
"Javier, Cristian",FF,2020,93.2,92.6,6,foul,2212,,,
"Hendriks, Liam",FF,2020,96.4,98.2,7,swinging_strike,2372,,0,1
"Pagán, Emilio",FF,2020,96.5,97,6.6,swinging_strike,2325,,0,1
"Ryu, Hyun Jin",FC,2020,84.7,85.4,6.7,foul,2062,,,
"Fried, Max",FF,2020,93.9,94.3,6.4,foul,2073,,,
"Bassitt, Chris",FF,2020,91.7,91.9,6.3,hit_into_play,2172,0.832,0,1
"Carrasco, Carlos",FF,2020,93.1,94.2,6.7,foul,2376,,,
"Hendricks, Kyle",SI,2020,86.7,86.9,6,foul,1692,,,
"Pagán, Emilio",FF,2020,96.4,97,6.7,foul,2455,,,
"Keuchel, Dallas",FC,2020,84.7,85.2,6.2,foul,2173,,,
"Green, Chad",FF,2020,95.2,96.2,6.8,swinging_strike,2622,,,
"Stripling, Ross",FF,2020,93.7,93.5,6.6,foul,2265,,,
"Alcantara, Sandy",FF,2020,97.0,97.5,6.3,foul_tip,2409,,0,1
"Urías, Julio",FF,2020,92.0,90.9,5.8,swinging_strike,2492,,,
"Carrasco, Carlos",FF,2020,93.8,94.8,6.6,swinging_strike,2492,,,
"Bauer, Trevor",FC,2020,84.2,84.6,6.2,swinging_strike,2820,,,
"Pearson, Nate",FF,2020,99.0,100.1,7.2,swinging_strike,2447,,0,1
"Hand, Brad",FF,2020,90.9,90.5,5.6,foul,2635,,,
"Alcantara, Sandy",FF,2020,97.5,97.1,6.3,foul,2414,,,
"Buehler, Walker",FF,2020,97.9,98.1,6.4,swinging_strike,2634,,0,1
"Javier, Cristian",FF,2020,92.6,91.9,6,swinging_strike,2408,,,
"Fried, Max",FF,2020,93.5,94.3,6.3,hit_into_play,2125,0.884,0.9,1
"Glasnow, Tyler",FF,2020,97.9,100,7.6,swinging_strike,2239,,,
"Hendriks, Liam",FF,2020,96.6,98.3,7.2,foul_tip,2429,,0,1
"Tanaka, Masahiro",FF,2020,92.1,93.1,6.4,hit_into_play,2307,0.587,0.9,1
"Ryu, Hyun Jin",FF,2020,88.0,89,7,hit_into_play,1834,0.821,2,1
"Urquidy, José",FF,2020,92.0,91.8,6,hit_into_play,2124,0,0,1
"Topa, Justin",SI,2020,96.3,95.9,6.1,hit_into_play,2212,0.759,0,1
"Stripling, Ross",FF,2020,92.7,92.4,6.5,foul,2286,,,
"Fried, Max",SI,2020,92.5,93,6.4,hit_into_play,1955,0.138,0,1
"Urquidy, José",FF,2020,94.5,94.3,5.9,hit_into_play,2222,0.129,0,1
"Carrasco, Carlos",FF,2020,94.4,95.6,6.6,hit_into_play,2491,1.984,2,1
"McKenzie, Triston",FF,2020,91.1,92.9,7.2,foul,2352,,,
"Kim, Kwang Hyun",FF,2020,90.8,91.4,6.6,hit_into_play,2082,1.211,1.6,1
"Iglesias, Raisel",FF,2020,97.9,97.6,6.1,swinging_strike,2546,,0,1
"Hendriks, Liam",FF,2020,95.7,97.7,7.3,swinging_strike,2491,,,
"Yardley, Eric",SI,2020,88.9,88.4,6.3,hit_into_play,2147,0.048,0,1
"Javier, Cristian",FF,2020,92.5,91.8,5.9,swinging_strike,2444,,,
"Bauer, Trevor",SI,2020,93.6,93.8,6.5,foul,2718,,,
"Green, Chad",FF,2020,94.6,95.6,6.6,swinging_strike,2612,,,
"Bassitt, Chris",FF,2020,93.3,93.9,6.5,foul,2122,,,
"Pagán, Emilio",FF,2020,97.0,97.6,6.6,foul,2491,,,
"Bass, Anthony",SI,2020,95.0,95.5,6.8,hit_into_play,2118,0.054,0,1
"Stammen, Craig",SI,2020,94.4,94.9,6.7,swinging_strike,2056,,0,1
"Hendricks, Kyle",FF,2020,89.4,89.5,6.1,foul,1912,,,
"Glasnow, Tyler",FF,2020,95.8,97.8,7.4,hit_into_play,2614,1.966,2,1
"Ryu, Hyun Jin",FC,2020,85.3,86.3,6.9,swinging_strike,1902,,,
"Ryu, Hyun Jin",FF,2020,87.3,88,6.8,swinging_strike,1815,,,
"Cordero, Jimmy",SI,2020,98.2,100.1,7.1,foul,2080,,,
"Yardley, Eric",SI,2020,87.3,86.7,6.2,swinging_strike,2114,,0,1
"Bass, Anthony",SI,2020,95.2,96,6.9,foul,2049,,,
"Urquidy, José",FF,2020,94.4,94.6,6,foul_tip,2282,,,
"Stashak, Cody",FF,2020,91.4,91.1,6,hit_into_play,2250,0.8,0,1
"Javier, Cristian",FF,2020,91.9,91.5,6,hit_into_play,2101,0.006,0,1
"Wittgren, Nick",FF,2020,94.1,95.6,6.8,swinging_strike,2137,,0,1
"Green, Chad",FF,2020,95.7,96.3,6.7,foul,2570,,,
"Suter, Brent",FF,2020,84.8,86,7,hit_into_play,2264,0,0,1
"Alcantara, Sandy",FF,2020,96.4,95.9,6.4,hit_into_play,2463,0.367,0,1
"Glasnow, Tyler",FF,2020,97.6,100.2,7.9,hit_into_play,2364,0.152,0,1
"Pagán, Emilio",FC,2020,89.1,90.3,6.8,swinging_strike,2170,,,
"Bassitt, Chris",FF,2020,93.0,93.7,6.4,hit_into_play,2156,0.282,0.9,1
"Buehler, Walker",FF,2020,98.5,98.7,6.4,hit_into_play,2568,0.711,0.9,1
"Fried, Max",FF,2020,94.9,95.1,6.2,hit_into_play,2299,0.062,0,1
"Chapman, Aroldis",FF,2020,97.8,99.3,7.1,swinging_strike,2547,,0,1
"Yardley, Eric",SI,2020,88.7,88.6,6.4,foul,2172,,,
"Keuchel, Dallas",FC,2020,82.5,82.9,6.2,foul,2221,,,
"Paddack, Chris",FF,2020,94.1,94.2,6.6,swinging_strike,2190,,,
"Glasnow, Tyler",FF,2020,99.4,101.8,7.7,hit_into_play,2624,0.781,0.9,1
"Ryu, Hyun Jin",FC,2020,81.4,82.3,6.8,hit_into_play,1915,0.6,0.9,1
"Bauer, Trevor",FF,2020,92.7,92.9,6.4,foul,2825,,,
"Pearson, Nate",FF,2020,91.6,92.9,7.2,swinging_strike,1809,,,
"Bassitt, Chris",SI,2020,92.3,93.2,6.6,hit_into_play,2166,0.187,0,1
"Glasnow, Tyler",FF,2020,98.7,101,7.7,hit_into_play,2507,0.807,0.9,1
"Cordero, Jimmy",FF,2020,98.1,99.5,7.1,foul,2249,,,
"Javier, Cristian",FF,2020,92.7,92.3,6,foul,2419,,,
"Urías, Julio",FF,2020,93.6,92.5,5.7,foul,2502,,,
"Hand, Brad",FF,2020,90.6,89.5,5.6,swinging_strike,2456,,0,1
"Kim, Kwang Hyun",FF,2020,91.9,92.4,6.5,hit_into_play,2077,0.269,0,1
"Rosenthal, Trevor",FF,2020,98.8,98.8,6.4,hit_into_play,2536,0.583,0,1
"Keuchel, Dallas",FC,2020,84.3,84.4,6.2,hit_into_play,2287,0.952,0,1
"Stripling, Ross",FF,2020,92.9,92.8,6.3,foul,2224,,,
"Ryu, Hyun Jin",FC,2020,84.5,85.7,6.9,swinging_strike,2074,,0,1
"Rosenthal, Trevor",FF,2020,100.2,100.3,6.3,foul_tip,2660,,0,1
"Berríos, José",FF,2020,94.4,94.5,6.1,foul,2200,,,
"Buehler, Walker",FF,2020,99.1,98.9,6.3,foul,2716,,,
"Hendricks, Kyle",SI,2020,89.2,89,6,swinging_strike,1888,,,
"Hand, Brad",FF,2020,90.9,89.6,5.5,foul,2481,,,
"Pearson, Nate",FF,2020,98.6,99.6,7.1,foul,2324,,,
"Green, Chad",FF,2020,96.4,97.1,6.7,foul,2560,,,
"Chapman, Aroldis",FF,2020,99.0,100.4,7,foul,2546,,,
"Javier, Cristian",FF,2020,92.1,91.8,6,foul,2126,,,
"Green, Chad",FF,2020,95.1,95.8,6.6,swinging_strike,2488,,,
"Keuchel, Dallas",SI,2020,87.7,87.8,6.3,hit_into_play,2145,0.258,0.9,1
"Hand, Brad",FF,2020,91.2,89.9,5.5,foul,2625,,,
"Urías, Julio",FF,2020,94.1,93.2,5.8,swinging_strike,2482,,,
"Britton, Zack",SI,2020,95.4,95.6,6,foul,1984,,,
"Maton, Phil",FC,2020,85.0,86.5,7.1,hit_into_play,2840,0.137,0,1
"Chapman, Aroldis",FF,2020,95.5,97.4,7.2,swinging_strike,2462,,,
"Jeffress, Jeremy",SI,2020,89.0,89.6,6.5,foul,1459,,,
"Pearson, Nate",FF,2020,98.2,99.3,7.2,swinging_strike,2299,,0,1
"Buehler, Walker",FF,2020,97.4,97.1,6.3,foul,2696,,,
"Ryu, Hyun Jin",FC,2020,85.1,85.7,6.8,swinging_strike,2062,,,
"Cordero, Jimmy",SI,2020,98.8,100.5,7.2,hit_into_play,2157,0.054,0,1
"Hendricks, Kyle",SI,2020,82.1,82.2,6,foul,2144,,,
"Helsley, Ryan",FF,2020,96.5,96.8,6.5,hit_into_play,2544,0.703,1.25,1
"Rasmussen, Drew",FF,2020,99.5,99.4,6.4,swinging_strike,2400,,0,1
"Iglesias, Raisel",SI,2020,98.9,98.5,6.1,foul,2666,,,
"Stashak, Cody",FF,2020,91.7,91,5.8,hit_into_play,2089,0.289,0,1
"Berríos, José",FF,2020,95.1,95.3,6.4,hit_into_play,2267,0.459,0,1
"Lorenzen, Michael",FF,2020,97.4,96.7,5.9,foul,2604,,,
"Topa, Justin",SI,2020,97.5,97.2,6.1,foul,2150,,,
"Hendriks, Liam",FF,2020,96.3,98,7.3,foul,2426,,,
"Maton, Phil",FC,2020,84.7,86.7,7.2,hit_into_play,2809,0.154,0,1
"Glasnow, Tyler",FF,2020,99.0,101.6,7.8,foul,2304,,,
"Matzek, Tyler",FF,2020,98.8,99,6.5,swinging_strike,2710,,0,1
"Rasmussen, Drew",FF,2020,99.1,100,6.5,foul,2443,,,
"Green, Chad",FF,2020,95.2,96,6.7,swinging_strike,2675,,,
"Yardley, Eric",SI,2020,87.3,86.8,6.3,foul,1773,,,
"Glasnow, Tyler",FF,2020,97.9,100.3,7.7,swinging_strike,2317,,,
"Kim, Kwang Hyun",FF,2020,90.2,0,,foul,,,,
"Bauer, Trevor",FF,2020,94.0,93.7,6.3,swinging_strike,2867,,,
"Matzek, Tyler",FF,2020,97.6,98.6,6.7,foul,2473,,,
"Winkler, Dan",FF,2020,92.5,93.4,6.7,swinging_strike,2547,,0,1
"Pearson, Nate",FF,2020,97.4,98.8,7.3,swinging_strike,2318,,,
"Hendricks, Kyle",SI,2020,88.7,88.7,6.1,hit_into_play,1821,0.329,0,1
"Keuchel, Dallas",SI,2020,87.3,87.6,6.3,foul_tip,2083,,,
"Rosenthal, Trevor",FF,2020,98.7,98.2,6.2,foul,2555,,,
"McKenzie, Triston",FF,2020,92.8,94.9,7.1,hit_into_play,2357,0.09,0,1
"Javier, Cristian",FF,2020,91.9,91.5,5.9,swinging_strike,2079,,,
"Smith, Will",FF,2020,94.1,94.7,6.4,swinging_strike,2376,,,
"Maton, Phil",FF,2020,93.1,95.3,7.2,hit_into_play,2521,0.117,0,1
"Yardley, Eric",SI,2020,86.2,85.9,6.3,foul,1960,,,
"Topa, Justin",SI,2020,96.3,96,5.9,foul,2179,,,
"Matzek, Tyler",FF,2020,96.7,97.1,6.4,foul,2409,,,
"Lorenzen, Michael",FF,2020,97.4,96.9,5.9,foul,2540,,,
"Gallegos, Giovanny",FF,2020,94.8,93.7,5.8,foul,2339,,,
"Rasmussen, Drew",FF,2020,98.8,98.9,6.4,foul,2486,,,
"Winkler, Dan",FC,2020,87.9,88.6,6.5,foul,2611,,,
"Buehler, Walker",FF,2020,96.5,96.8,6.3,swinging_strike,2662,,0,1
"Green, Chad",FF,2020,96.0,97.1,6.8,hit_into_play,2550,0.008,0,1
"Iglesias, Raisel",FF,2020,98.5,99,6.4,swinging_strike,2714,,0,1
"Keuchel, Dallas",SI,2020,87.7,87.9,6.3,hit_into_play,2142,0.597,0,1
"Pagán, Emilio",FC,2020,88.0,89.2,6.7,hit_into_play,2282,0.36,0.9,1
"Rosenthal, Trevor",FF,2020,98.8,98.7,6.2,hit_into_play,2518,0.405,0.9,1
"Alcantara, Sandy",FF,2020,97.3,97.4,6.3,hit_into_play,2409,0,0,1
"Urquidy, José",FF,2020,93.7,93.2,6,foul,2332,,,
"Fried, Max",FF,2020,93.7,94.4,6.4,foul,1954,,,
"Chapman, Aroldis",SI,2020,99.6,100.8,7.1,foul,2593,,,
"Stammen, Craig",SI,2020,93.6,94.6,6.8,foul,2001,,,
"Helsley, Ryan",FF,2020,99.1,0,,foul,,,,
"Iglesias, Raisel",SI,2020,97.9,97.8,6.1,foul,2733,,,
"Jansen, Kenley",FC,2020,89.9,92.1,7.5,swinging_strike,2539,,0,1
"Rasmussen, Drew",FF,2020,98.5,98.6,6.4,foul,2373,,,
"Ryu, Hyun Jin",FC,2020,86.7,87.4,6.8,foul,1990,,,
"Bauer, Trevor",FF,2020,94.4,94.5,6.5,foul,2615,,,
"Reyes, Alex",SI,2020,100.7,100.8,6.4,hit_into_play,2490,1.404,0,1
"Alcantara, Sandy",FF,2020,96.5,96.5,6.3,foul,2519,,,
"Lorenzen, Michael",FC,2020,93.1,92.9,5.8,hit_into_play,2514,0.16,0,1
"Chapman, Aroldis",FF,2020,99.7,101.3,7.2,swinging_strike,2571,,,
"Pearson, Nate",FF,2020,95.4,96.5,7.2,hit_into_play,2254,0.042,0,1
"Bassitt, Chris",FF,2020,96.2,96.2,6.4,foul,2280,,,
"Minter, A.J.",FC,2020,89.9,89.7,6,hit_into_play,2533,0.179,0,1
"Urquidy, José",FF,2020,92.6,91.6,5.8,hit_into_play,2250,0.007,0,1
"Jeffress, Jeremy",FF,2020,93.9,95.3,6.6,foul,2264,,,
"Berríos, José",SI,2020,94.0,94.2,6.4,hit_into_play,2125,0.048,0,1
"Yardley, Eric",SI,2020,87.2,86.7,6.2,foul,1959,,,
"Glasnow, Tyler",FF,2020,97.9,100,7.6,foul,2629,,,
"Bassitt, Chris",SI,2020,94.1,94.8,6.5,foul,2204,,,
"Topa, Justin",SI,2020,96.1,95.9,6.1,swinging_strike,2148,,,
"Ryu, Hyun Jin",FC,2020,86.5,86.9,6.7,swinging_strike,2032,,,
"Pomeranz, Drew",FF,2020,95.3,93.4,5.3,hit_into_play,2486,0.302,0,1
"Reyes, Alex",SI,2020,99.0,99.1,6.3,foul,2333,,,
"Urquidy, José",FF,2020,94.1,93.1,5.9,swinging_strike,2325,,,
"Chapman, Aroldis",FF,2020,98.8,100.6,7,foul,2430,,,
