player_name,pitch_type,game_year,release_speed,effective_speed,release_extension,description,release_spin_rate,estimated_woba_using_speedangle,woba_value,woba_denom
"Williams, Trevor",FF,2020,93.3,94.7,6.9,foul,2345,,,
"Davis, Austin",FF,2020,95.0,95.1,6.3,swinging_strike,2258,,,
"McKenzie, Triston",FF,2020,94.6,95.9,7.2,foul,2519,,,
"Drake, Oliver",FF,2020,90.7,92.2,7,hit_into_play,2193,0.947,1.25,1
"Watson, Tony",SI,2020,89.0,88.4,6,foul,2242,,,
"Eovaldi, Nathan",FF,2020,100.3,100.5,6.3,foul,2166,,,
"Fedde, Erick",SI,2020,94.1,94.7,6.5,hit_into_play,1698,1.96,2,1
"Fairbanks, Pete",SI,2020,94.5,95.6,6.8,swinging_strike,1971,,,
"Estévez, Carlos",FF,2020,98.1,98.1,6.2,swinging_strike,2141,,,
"Clevinger, Mike",FF,2020,93.6,94.2,6.7,hit_into_play,2074,0.312,0,1
"Hendriks, Liam",FF,2020,97.1,98.1,6.8,swinging_strike,2529,,,
"Kimbrel, Craig",FF,2020,96.5,97,6.7,foul,2333,,,
"Rogers, Tyler",FF,2020,81.8,81.1,5.9,foul,1823,,,
"Crochet, Garrett",FF,2020,100.1,101.7,7,swinging_strike,2441,,0,1
"Cessa, Luis",SI,2020,95.4,94.5,5.6,foul,2249,,,
"Whitley, Kodi",FF,2020,93.3,92.2,5.6,swinging_strike,2171,,0,1
"Baragar, Caleb",FF,2020,94.6,94.7,6.6,foul,2511,,,
"Hirano, Yoshihisa",FF,2020,87.5,87.1,6.3,hit_into_play,2113,0.092,0,1
"Elledge, Seth",SI,2020,94.5,94.1,6,foul,2218,,,
"Selman, Sam",FF,2020,92.0,92.5,6.5,foul,2612,,,
"Graveman, Kendall",FF,2020,95.3,95.1,6.4,hit_into_play,2541,0.241,0,1
"González, Gio",FF,2020,90.7,90.7,6.2,hit_into_play,2219,1.869,2,1
"Hernández, Jonathan",SI,2020,99.9,100.1,6.7,swinging_strike,2390,,,
"Neidert, Nick",FF,2020,92.1,91.4,6.1,swinging_strike,2340,,,
"Bergen, Travis",FF,2020,91.9,91.2,6.1,foul,2165,,,
"Margevicius, Nick",FF,2020,89.1,89.7,6.7,foul,2081,,,
"Zimmermann, Bruce",FF,2020,89.3,89.2,6.2,foul,2296,,,
"Scrubb, Andre",FC,2020,89.3,89,6,swinging_strike,2169,,,
"Crichton, Stefan",SI,2020,93.1,92.5,6.2,hit_into_play,1930,0.007,0,1
"Dayton, Grant",FF,2020,91.5,91.7,6.6,foul,2177,,,
"Sherriff, Ryan",SI,2020,91.8,91.6,6.2,foul,2816,,,
"Glasnow, Tyler",FF,2020,97.1,99.3,7.3,foul,1988,,,
"McKenzie, Triston",FF,2020,95.0,96.3,7.2,swinging_strike,2432,,0,1
"Young, Alex",FC,2020,86.7,85.8,5.9,foul,2399,,,
"Bauer, Trevor",FF,2020,94.2,94.2,6.4,hit_into_play,2759,0.798,0.9,1
"Mella, Keury",FF,2020,95.0,94.9,6.7,hit_into_play,2024,0.211,0,1
"Hendricks, Kyle",SI,2020,87.2,86.7,5.9,foul,1946,,,
"Benjamin, Wes",FC,2020,87.5,86.6,5.7,hit_into_play,2409,0.156,0.9,1
"Castro, Miguel",SI,2020,94.9,95.2,6.8,foul,2315,,,
"Tanaka, Masahiro",FF,2020,92.1,91.3,5.9,foul,2225,,,
"Turley, Nik",FF,2020,94.3,94.5,6.3,hit_into_play,2504,,0.9,1
"Rogers, Tyler",SI,2020,81.2,80.7,5.9,foul,1820,,,
"Thielbar, Caleb",FF,2020,90.5,90.9,6.3,foul,2548,,,
"Fedde, Erick",SI,2020,94.5,95.2,6.7,foul,1666,,,
"Crochet, Garrett",FF,2020,100.6,101.5,6.8,foul,2576,,,
"Elledge, Seth",SI,2020,94.1,94.3,6.2,swinging_strike,2276,,,
"Lyons, Tyler",FF,2020,88.1,87.6,6.1,hit_into_play,2130,0.82,0.9,1
"Soria, Joakim",FF,2020,92.0,92.9,6.6,hit_into_play,2361,0,0,1
"Barria, Jaime",FF,2020,93.1,92.6,6.1,hit_into_play,2279,0.271,0,1
"Johnson, Pierce",SI,2020,96.3,95.9,5.9,hit_into_play,2312,0.647,0,1
"Treinen, Blake",SI,2020,97.4,96.3,5.7,foul,2312,,,
"Goody, Nick",FF,2020,92.4,92.4,6.5,foul,2132,,,
"Mayers, Mike",FC,2020,90.6,89.5,5.9,foul,2103,,,
"Miley, Wade",FC,2020,87.5,87.3,6.1,hit_into_play,2350,0.385,0,1
"Morejon, Adrian",FF,2020,96.0,95.6,6.2,foul,1247,,,
"García, Rony",FF,2020,93.9,93.2,5.9,hit_into_play,2239,0.369,0,1
"Eovaldi, Nathan",FF,2020,100.1,100.4,6.5,foul,2179,,,
"Blewett, Scott",FF,2020,94.1,96.3,7.3,hit_into_play,2197,0.63,0.9,1
"Cole, A.J.",FF,2020,95.9,96.9,6.6,foul,2416,,,
"Brogdon, Connor",FF,2020,96.1,97.4,7.1,hit_into_play,2332,0.381,0,1
"Karinchak, James",FF,2020,96.6,96.4,6.1,hit_into_play,2498,0.941,0,1
"Yardley, Eric",SI,2020,86.8,86.4,6.2,hit_into_play,2078,0.138,0,1
"Evans, Demarcus",FF,2020,95.6,94.7,6.2,swinging_strike,2602,,0,1
"Almonte, Yency",FF,2020,94.6,95.4,6.6,foul,2140,,,
"Baragar, Caleb",FF,2020,95.1,95.5,6.6,hit_into_play,2430,0.155,0,1
"Black, Ray",FF,2020,95.4,95.5,6.3,foul,2662,,,
"Pomeranz, Drew",FF,2020,93.7,92.1,5.5,foul,2510,,,
"Sherriff, Ryan",SI,2020,92.0,91.2,5.9,swinging_strike,1990,,0,1
"Ray, Robbie",FF,2020,95.0,94.6,6,foul,2322,,,
"Kickham, Mike",FF,2020,87.4,87.9,6.6,hit_into_play,2313,1.33,2,1
"Elledge, Seth",SI,2020,94.1,94.1,6,swinging_strike,2272,,,
"López, Yoan",FF,2020,97.1,97.5,7,foul,2194,,,
"Benjamin, Wes",FC,2020,86.5,85.5,5.7,foul,2443,,,
"Rogers, Tyler",FF,2020,81.8,80.6,5.9,foul,1848,,,
"Familia, Jeurys",SI,2020,96.2,95.3,5.7,hit_into_play,2155,0.378,0.9,1
"Montgomery, Mike",FC,2020,86.3,87,6.3,foul,2079,,,
"Manaea, Sean",SI,2020,92.0,93.1,6.8,foul,1891,,,
"Shreve, Chasen",FF,2020,92.6,92.7,6.4,foul,2453,,,
"Graterol, Brusdar",SI,2020,98.3,97.2,5.5,hit_into_play,2036,0.345,0,1
"Diekman, Jake",FF,2020,97.6,97.6,6.4,foul,2311,,,
"Fried, Max",FF,2020,90.7,91.1,6.4,foul,2059,,,
"Graveman, Kendall",SI,2020,97.1,96.6,6.4,swinging_strike,2469,,,
"Greene, Shane",SI,2020,92.0,91.1,5.6,hit_into_play,2107,0.842,0.9,1
"Tarpley, Stephen",FF,2020,91.3,91.4,6.3,foul,2042,,,
"Duffy, Danny",FF,2020,94.1,95.1,6.6,foul,2240,,,
"Young, Alex",FC,2020,85.7,84.4,5.6,swinging_strike,2413,,,
"Webb, Jacob",FF,2020,93.7,93.5,6.2,foul,2333,,,
"Fedde, Erick",SI,2020,92.2,92.3,6.4,hit_into_play,1731,0.054,0,1
"Greinke, Zack",FF,2020,89.6,89.7,6.2,hit_into_play,2335,0.069,0,1
"Sneed, Cy",FC,2020,94.8,94.6,6.3,swinging_strike,2559,,0,1
"Taylor, Blake",FF,2020,92.0,92.6,6.6,hit_into_play,2401,0,0,1
"McKenzie, Triston",FF,2020,94.6,96,7.2,foul,2461,,,
"Tanaka, Masahiro",FF,2020,92.2,92.1,5.8,foul,2201,,,
"Crichton, Stefan",SI,2020,93.4,92.7,6.2,foul,2016,,,
"Knebel, Corey",FF,2020,95.0,95.2,6.3,foul,2424,,,
"Kline, Branden",FF,2020,95.6,95.3,6.2,foul,2047,,,
"Martínez, Carlos",FF,2020,92.9,91.7,5.4,hit_into_play,2121,0.264,0.9,1
"Stammen, Craig",SI,2020,90.1,91,6.7,hit_into_play,2074,0.917,0.9,1
"Kremer, Dean",FF,2020,93.2,92.9,6.2,foul,2320,,,
"Webb, Logan",SI,2020,93.2,93.8,6.5,hit_into_play,1904,0.054,0,1
"Romo, Sergio",SI,2020,85.4,86.2,6.9,hit_into_play,2405,0.068,0,1
"Margevicius, Nick",FF,2020,90.1,90.2,6.5,foul,2039,,,
"Martin, Brett",SI,2020,96.1,95.8,6.4,swinging_strike,2314,,,
"Knebel, Corey",FF,2020,95.8,95.2,6.2,hit_into_play,2528,0.138,0,1
"Karinchak, James",FF,2020,96.5,96.1,6.1,foul,2442,,,
"Castellani, Ryan",FF,2020,91.3,91.4,6.3,hit_into_play,2227,0.018,0.9,1
"Wacha, Michael",FF,2020,94.7,95.1,6.5,foul_tip,2280,,0,1
"Benjamin, Wes",FF,2020,90.8,89.5,5.8,foul,2373,,,
"Hendricks, Kyle",SI,2020,86.9,86.9,6,hit_into_play,1925,1.69,2,1
"Andriese, Matt",FF,2020,93.4,92.7,6,foul,2302,,,
"Sneed, Cy",FC,2020,93.8,93.7,6.3,swinging_strike,2500,,,
"Montgomery, Mike",SI,2020,90.6,89.7,5.9,hit_into_play,1859,0.15,0,1
"Mize, Casey",FF,2020,95.1,96,6.8,foul,2365,,,
"Sandoval, Patrick",FF,2020,92.4,91.5,5.8,swinging_strike,2040,,0,1
"Kratz, Erik",FF,2020,79.5,78.7,5.4,hit_into_play,1762,0.126,0,1
"García, Rony",FF,2020,93.1,92.1,5.9,foul,2323,,,
"Urías, Julio",FF,2020,94.0,93.5,5.8,hit_into_play,2421,0.401,0,1
"Stammen, Craig",SI,2020,92.1,92.6,6.7,hit_into_play,2170,0.036,0,1
"Sherriff, Ryan",SI,2020,92.0,91.5,5.7,foul,1876,,,
"Cole, A.J.",FF,2020,94.7,95.4,6.6,foul,2374,,,
"Clippard, Tyler",FF,2020,90.5,90.2,6.1,swinging_strike,2467,,0,1
"Hill, Tim",SI,2020,88.4,89.9,7.3,hit_into_play,1868,0.102,0,1
"Estévez, Carlos",FF,2020,98.4,98.6,6.3,foul_tip,2222,,0,1
"Sánchez, Sixto",FF,2020,98.1,97,5.8,foul,2246,,,
"Giolito, Lucas",FF,2020,94.5,95.1,6.7,foul,2458,,,
"Kremer, Dean",FF,2020,93.6,93.5,6.3,foul,2361,,,
"Treinen, Blake",FC,2020,94.8,94.2,5.5,swinging_strike,2527,,0,1
"Manaea, Sean",SI,2020,93.5,94.9,7.1,hit_into_play,1936,0.719,0.9,1
"Black, Ray",FF,2020,94.3,94.6,6.4,hit_into_play,2528,0,0,1
"Watson, Tony",SI,2020,89.9,89.3,6,hit_into_play,2277,0.156,0,1
"McGowin, Kyle",FF,2020,92.1,92,6.4,foul,2399,,,
"Castro, Miguel",SI,2020,98.4,99,6.7,foul,2409,,,
"Webb, Logan",SI,2020,94.0,94.4,6.4,foul,2109,,,
"López, Yoan",FF,2020,96.6,96.8,6.7,hit_into_play,2192,0.74,0,1
"Doyle, Tommy",FF,2020,93.9,94.2,6.2,hit_into_play,2078,0.64,0.9,1
"Bauer, Trevor",FF,2020,94.4,94,6.3,foul,2849,,,
"Pagán, Emilio",FF,2020,95.1,95.1,6.4,hit_into_play,2338,0.264,0,1
"Doyle, Tommy",FF,2020,92.6,93.3,6.3,hit_into_play,1724,0.736,1.6,1
"Graveman, Kendall",SI,2020,95.9,96.1,6.5,hit_into_play,2385,0.126,0,1
"Hill, Tim",FF,2020,91.1,92.1,7.2,hit_into_play,2112,0.228,0,1
"Tarpley, Stephen",SI,2020,90.8,90.8,6.3,foul,2092,,,
"Johnson, Pierce",SI,2020,97.3,96,5.7,foul,2368,,,
"Pagán, Emilio",FC,2020,86.6,86.6,6.6,hit_into_play,2147,0.865,1.25,1
"Thielbar, Caleb",FF,2020,91.8,92.2,6.2,hit_into_play,2598,0.037,0,1
"McKenzie, Triston",FF,2020,94.7,95.9,7,foul,2466,,,
"Clippard, Tyler",SI,2020,90.1,89.7,6,swinging_strike,2258,,,
"Eovaldi, Nathan",FF,2020,99.5,100,6.5,swinging_strike,2160,,0,1
"Taylor, Blake",FF,2020,93.6,94.1,6.5,hit_into_play,2267,0.84,0.9,1
"Hendriks, Liam",FF,2020,98.3,99.5,7,foul,2555,,,
"Ray, Robbie",FF,2020,94.3,94.1,6.1,hit_into_play,2443,0.198,0,1
"Martínez, Carlos",FF,2020,94.2,93.1,5.5,foul,2074,,,
"Brogdon, Connor",FF,2020,96.1,97.4,7,foul,2436,,,
"Giolito, Lucas",FF,2020,93.5,94.2,6.7,foul,2473,,,
"Duffy, Danny",FF,2020,93.6,94.1,6.6,foul,2237,,,
"Hand, Brad",FF,2020,92.9,91.6,5.5,foul,2424,,,
"Turley, Nik",FF,2020,96.4,96.9,6.3,hit_into_play,2487,0.714,0,1
"Fried, Max",FF,2020,93.1,93.5,6.4,hit_into_play,2086,0.123,0,1
"Manaea, Sean",SI,2020,93.6,95,7.1,hit_into_play,1903,0.341,0,1
"Crichton, Stefan",SI,2020,93.6,93.3,6.3,hit_into_play,1938,0.264,0,1
"Kremer, Dean",FF,2020,92.6,92.2,6.1,swinging_strike,2406,,,
"Alcala, Jorge",FF,2020,99.7,98.6,5.7,hit_into_play,2474,0.22,0,1
"Stripling, Ross",FF,2020,91.9,91.7,5.9,hit_into_play,2154,0.279,0,1
"Cessa, Luis",SI,2020,94.2,93.6,5.6,foul,2185,,,
"Neidert, Nick",FF,2020,89.7,88.8,6,foul,2211,,,
"Karinchak, James",FF,2020,95.3,95.4,6.2,hit_into_play,2446,0.558,1.6,1
"Estévez, Carlos",FF,2020,97.8,97.9,6.4,foul,2040,,,
"Kremer, Dean",FF,2020,92.8,92.7,6.1,hit_into_play,2349,0.28,1.25,1
"Soria, Joakim",FF,2020,93.6,93.9,6.5,foul_tip,2384,,,
"Eovaldi, Nathan",FF,2020,99.2,99.8,6.5,swinging_strike,2187,,,
"Fried, Max",FF,2020,92.5,92.7,6.2,foul,2033,,,
"Zimmermann, Bruce",FF,2020,91.0,90.9,6.3,foul,2317,,,
"Bauer, Trevor",FF,2020,92.8,92.7,6.3,swinging_strike,2707,,,
"Mayers, Mike",FC,2020,88.6,88.1,5.9,foul,2198,,,
"Heuer, Codi",SI,2020,96.8,98.5,7.2,hit_into_play,2278,0,0,1
"Mize, Casey",SI,2020,91.8,92.2,6.5,foul,2053,,,
"Estévez, Carlos",FF,2020,97.2,97,6.3,swinging_strike,2160,,,
"Sherriff, Ryan",SI,2020,89.9,89.7,6,foul,1848,,,
"Familia, Jeurys",SI,2020,96.5,95.3,5.6,hit_into_play,2184,0.204,0,1
"Peña, Félix",SI,2020,93.8,94,6.4,swinging_strike,2001,,,
"Treinen, Blake",FC,2020,96.2,95.5,5.6,swinging_strike,2564,,,
"Selman, Sam",FF,2020,91.4,92.1,6.7,hit_into_play,2500,0.02,0,1
"Margevicius, Nick",FF,2020,89.5,89.7,6.5,swinging_strike,2140,,,
"Castellani, Ryan",FF,2020,89.6,90.4,6.3,hit_into_play,2099,1.056,0,1
"Martin, Brett",SI,2020,96.1,95.8,6.4,swinging_strike,2197,,,
"Smith, Josh A.",FF,2020,90.8,90.9,6.5,swinging_strike,2311,,,
"Baragar, Caleb",FF,2020,94.6,94.5,6.6,hit_into_play,2432,0.081,0,1
"Scrubb, Andre",FC,2020,90.8,90.6,6,foul,2269,,,
"Manaea, Sean",SI,2020,92.9,95,7.4,foul,1962,,,
"Altavilla, Dan",FF,2020,97.3,96,5.5,foul,2583,,,
"Hendricks, Kyle",SI,2020,86.5,85.8,5.8,foul,1817,,,
"Taylor, Blake",FF,2020,91.4,91.9,6.5,foul,2238,,,
"Young, Alex",SI,2020,89.9,88.3,5.6,hit_into_play,2482,0.444,1.25,1
"Elledge, Seth",SI,2020,93.2,92.8,6.1,hit_into_play,2321,1.869,2,1
"Fedde, Erick",SI,2020,93.5,94.2,6.6,foul,1882,,,
"Stammen, Craig",SI,2020,91.9,92.6,6.7,hit_into_play,1941,0.216,0.9,1
"Webb, Logan",SI,2020,94.7,95.1,6.4,swinging_strike,2180,,,
"Rogers, Tyler",FF,2020,79.5,78.5,6,hit_into_play,1744,0.581,0,1
"Sneed, Cy",FC,2020,93.5,93.4,6.3,swinging_strike,2504,,,
"Benjamin, Wes",FF,2020,91.5,90.3,5.8,hit_into_play,2297,0.154,0,1
"Hand, Brad",SI,2020,92.7,91.2,5.4,foul,2497,,,
"Yardley, Eric",SI,2020,87.2,87,6.3,swinging_strike,1911,,,
"Hendriks, Liam",FF,2020,97.4,98.4,6.8,foul,2509,,,
"Wacha, Michael",FF,2020,93.6,94.5,6.7,foul,2059,,,
"Fairbanks, Pete",FF,2020,97.7,98.7,6.8,foul,2334,,,
"Turley, Nik",FF,2020,94.4,94.9,6.4,hit_into_play,2554,0.019,0,1
"Evans, Demarcus",FF,2020,94.3,93.5,6.2,swinging_strike,2622,,,
"Stripling, Ross",FF,2020,93.0,92.9,5.8,hit_into_play,2214,0.802,0,1
"Yardley, Eric",SI,2020,87.3,86.9,6.2,foul_tip,1897,,,
"Hendriks, Liam",FF,2020,97.3,98.2,6.7,swinging_strike,2476,,,
"Morejon, Adrian",FF,2020,94.9,94.2,6.1,foul,2454,,,
"Eovaldi, Nathan",FF,2020,98.6,98.6,6.5,foul,2146,,,
"Margevicius, Nick",FF,2020,88.7,88.8,6.6,foul,2138,,,
"Watson, Tony",SI,2020,89.4,89.1,6.1,foul,2253,,,
"Urías, Julio",FF,2020,94.0,93.1,5.5,foul,2487,,,
"McGowin, Kyle",FF,2020,90.8,90.9,6.4,hit_into_play,2273,1.69,2,1
"Graveman, Kendall",SI,2020,95.7,95.4,6.3,hit_into_play,2436,,0,1
"Hendricks, Kyle",FF,2020,86.0,85.5,5.9,foul,1859,,,
"Graterol, Brusdar",SI,2020,98.9,98.2,5.8,hit_into_play,2056,0.204,0,1
"Miley, Wade",FC,2020,88.1,87.8,6,hit_into_play,2360,0.235,0.9,1
"Zimmermann, Bruce",FF,2020,90.9,90.9,6.3,swinging_strike,2352,,,
"Blewett, Scott",FF,2020,94.4,97,7.5,foul,2287,,,
"Anderson, Nick",FF,2020,94.7,94.4,6.3,foul,2070,,,
"Mize, Casey",FF,2020,91.6,92.6,6.8,foul,2289,,,
"Crochet, Garrett",FF,2020,99.1,100.3,6.9,swinging_strike,2505,,,
"Alcala, Jorge",FF,2020,97.9,97,5.8,foul,2527,,,
"Misiewicz, Anthony",FC,2020,91.9,91.3,6,hit_into_play,2349,0.073,0,1
"Pagán, Emilio",FC,2020,86.0,86.3,6.6,hit_into_play,2081,0.204,0,1
"Cole, Gerrit",FF,2020,98.1,98.5,6.5,foul,2480,,,
"Canning, Griffin",FC,2020,89.6,88.6,5.9,swinging_strike,2461,,,
"Valdez, Framber",SI,2020,94.0,93.7,6.1,foul,2295,,,
"Canning, Griffin",FC,2020,88.5,87.2,5.6,swinging_strike,2407,,,
"Voth, Austin",FF,2020,91.0,91,6.4,hit_into_play,2208,0.49,0,1
"Cole, Gerrit",FF,2020,98.1,98.2,6.3,foul,2578,,,
"Valdez, Framber",SI,2020,92.7,92.1,6.1,swinging_strike,2274,,0,1
"Voth, Austin",FF,2020,92.1,92.1,6.4,hit_into_play,2338,0.117,0,1
"Voth, Austin",FF,2020,91.7,90.6,6.3,foul,2320,,,
"Cole, Gerrit",FF,2020,99.3,99.6,6.4,foul,2693,,,
"Snell, Blake",FF,2020,95.4,96,6.8,hit_into_play,2451,0.654,1.25,1
"Voth, Austin",FF,2020,91.5,91.6,6.4,foul,2217,,,
"Valdez, Framber",SI,2020,92.0,91.5,6.1,foul,2211,,,
"Freeland, Kyle",SI,2020,91.0,92.4,6.9,hit_into_play,2445,1.46,0,1
"Cole, Gerrit",FF,2020,95.4,95.2,6.2,foul_tip,2543,,,
"Voth, Austin",FC,2020,85.9,86.2,6.4,hit_into_play,2423,0.114,0,1
"Valdez, Framber",SI,2020,92.9,92.1,6,swinging_strike,2286,,0,1
"Voth, Austin",FF,2020,92.8,93.3,6.7,hit_into_play,2233,0.656,0.9,1
"Cole, Gerrit",FF,2020,98.1,98.4,6.5,hit_into_play,2484,0.054,0,1
"Pivetta, Nick",FF,2020,91.3,92.3,7,hit_into_play,2274,0.141,0,1
"Cole, Gerrit",FF,2020,96.8,96.8,6.4,foul,2606,,,
"Valdez, Framber",SI,2020,92.8,92.7,6.1,foul,2229,,,
"Davies, Zach",SI,2020,88.1,87.6,6,hit_into_play,1915,0.138,0.9,1
"Cole, Gerrit",FF,2020,96.9,97.6,6.4,hit_into_play,2500,0.831,0.9,1
"Pivetta, Nick",FF,2020,91.1,92,6.8,foul,2194,,,
"Nola, Aaron",FF,2020,93.4,94,7,swinging_strike,2150,,0,1
"Voth, Austin",FF,2020,91.9,92.4,6.4,foul,2289,,,
"Brault, Steven",FF,2020,93.0,94.6,7.2,swinging_strike,2074,,0,1
"Pivetta, Nick",FF,2020,90.9,92.2,7,swinging_strike,2193,,,
"Snell, Blake",FF,2020,94.3,94.8,6.8,swinging_strike,2356,,,
"Akin, Keegan",FF,2020,90.4,89,5.7,foul,2387,,,
"Lugo, Seth",SI,2020,90.8,90.7,6.1,hit_into_play,2143,0.746,0.9,1
"Smyly, Drew",FF,2020,94.8,93.6,5.7,hit_into_play,2385,0.091,0,1
"Cole, Gerrit",FF,2020,99.1,99.4,6.5,swinging_strike,2562,,,
"Brault, Steven",SI,2020,92.4,93.6,7,foul,2208,,,
"Pivetta, Nick",FF,2020,91.4,92.3,6.8,swinging_strike,2324,,0,1
"Davies, Zach",FC,2020,86.0,85.8,6.2,hit_into_play,2046,1.765,2,1
"Brault, Steven",FF,2020,93.7,95,7,foul,2283,,,
"Valdez, Framber",SI,2020,92.4,91.6,5.8,hit_into_play,2389,0.722,0,1
"Valdez, Framber",SI,2020,91.0,90.5,6,hit_into_play,2214,0.257,0,1
"Snell, Blake",FF,2020,95.5,95.9,6.8,hit_into_play,2415,0.278,0.9,1
"Davies, Zach",SI,2020,89.8,89.2,6.1,hit_into_play,1956,0.778,1.25,1
"Smyly, Drew",FF,2020,92.6,91.7,5.9,swinging_strike,2256,,,
"Brault, Steven",FF,2020,92.8,94.2,7,swinging_strike,2188,,,
"Nola, Aaron",FF,2020,92.1,93.3,7,hit_into_play,2107,0.082,0,1
"Valdez, Framber",SI,2020,93.8,93.1,5.7,hit_into_play,2277,0.389,0,1
"Akin, Keegan",FF,2020,91.2,89.6,5.8,swinging_strike,2511,,0,1
"Lugo, Seth",FF,2020,90.0,89.2,6.2,foul,2080,,,
"Canning, Griffin",FF,2020,93.8,92.9,6,swinging_strike,2294,,,
"Ureña, José",FF,2020,95.3,95,6.2,foul,2245,,,
"Smyly, Drew",FF,2020,93.1,92.6,5.9,hit_into_play,2250,0.417,0.9,1
"Voth, Austin",FF,2020,92.5,93,6.5,foul,2193,,,
"Canning, Griffin",FC,2020,89.5,89.4,6,swinging_strike,2382,,0,1
"Akin, Keegan",FF,2020,92.0,91.1,5.7,foul,2466,,,
"Ureña, José",FF,2020,95.5,95.5,6.3,foul_tip,2116,,,
"Valdez, Framber",SI,2020,93.5,92.6,5.9,foul,2213,,,
"Nola, Aaron",FF,2020,94.0,95,6.9,swinging_strike,2286,,0,1
"Lyles, Jordan",FF,2020,93.3,94.2,7.1,hit_into_play,2109,0.204,1.6,1
"Canning, Griffin",FF,2020,92.4,91.4,5.9,foul,2399,,,
"Snell, Blake",FF,2020,95.0,96.3,7,foul_tip,2410,,,
"Valdez, Framber",SI,2020,91.9,91.2,6,foul,2179,,,
"López, Reynaldo",FF,2020,92.7,93,6.4,hit_into_play,2150,0.009,0,1
"Lyles, Jordan",FF,2020,91.6,91.9,7,hit_into_play,2157,0.957,1.25,1
"Snell, Blake",FF,2020,94.9,96.3,6.9,hit_into_play,2297,0.866,0.9,1
"Akin, Keegan",FF,2020,90.0,88.8,5.7,swinging_strike,2347,,,
"Voth, Austin",FC,2020,86.6,86.7,6.3,foul,2486,,,
"López, Reynaldo",FF,2020,93.6,94,6.5,hit_into_play,2096,0.009,0,1
"Valdez, Framber",SI,2020,93.7,93,5.9,hit_into_play,2226,0.366,0,1
"Davies, Zach",FC,2020,85.6,85.2,6.1,foul,2058,,,
"Ureña, José",SI,2020,92.8,93,6.4,hit_into_play,2145,0.007,0,1
"Brault, Steven",FF,2020,90.9,92,7.1,foul,2364,,,
"Akin, Keegan",FF,2020,90.2,89.4,5.8,swinging_strike,2436,,,
"López, Reynaldo",FF,2020,93.4,93.9,6.4,foul,2073,,,
"Lyles, Jordan",FF,2020,91.6,92,7,hit_into_play,2148,0.144,0,1
"Pivetta, Nick",FF,2020,93.3,93.9,6.9,hit_into_play,2386,0.862,0.9,1
"Akin, Keegan",FF,2020,90.5,89.6,5.9,hit_into_play,2401,0.821,0.9,1
"Cole, Gerrit",FF,2020,95.4,95.3,6.2,foul,2464,,,
"Pivetta, Nick",FF,2020,91.7,92.2,6.8,foul,2256,,,
"López, Reynaldo",FF,2020,93.6,94.2,6.4,swinging_strike,2064,,,
"Ureña, José",FF,2020,95.8,96.1,6.5,foul,2200,,,
"López, Reynaldo",FF,2020,94.1,94.3,6.4,hit_into_play,2057,0.192,0.9,1
"Valdez, Framber",SI,2020,93.5,92.7,5.9,foul,2279,,,
"Snell, Blake",FF,2020,94.4,95.6,6.9,foul,2412,,,
"Freeland, Kyle",SI,2020,89.5,89.5,6.4,hit_into_play,2452,0.681,1.25,1
"Davies, Zach",FC,2020,84.3,84,6,swinging_strike,2126,,,
"Snell, Blake",FF,2020,93.2,94.7,7,foul,2288,,,
"Cole, Gerrit",FF,2020,98.3,98.5,6.4,swinging_strike,2530,,0,1
"Snell, Blake",FF,2020,95.1,96.7,7.3,swinging_strike,2454,,0,1
"Brault, Steven",FF,2020,91.7,93,7.1,hit_into_play,2134,0.896,0,1
"May, Dustin",FC,2020,92.6,93.2,6.4,hit_into_play,2633,0.426,0,1
"Akin, Keegan",FF,2020,89.6,88.8,5.8,hit_into_play,2336,0.228,0.9,1
"Lugo, Seth",FF,2020,91.0,91.3,6.3,foul,2102,,,
"Smith, Caleb",FF,2020,91.9,90,5.4,hit_into_play,2443,0.249,0,1
"Ureña, José",SI,2020,96.0,96.6,6.5,hit_into_play,2163,1.246,1.25,1
"May, Dustin",FF,2020,98.6,99,6.4,hit_into_play,2345,0.021,0,1
"Cole, Gerrit",FF,2020,98.0,98.7,6.4,foul,2549,,,
"Ureña, José",SI,2020,95.5,95.6,6.4,foul,2162,,,
"Smyly, Drew",FC,2020,88.6,88.3,5.9,foul,2289,,,
"López, Reynaldo",FF,2020,94.1,94.7,6.3,foul,2089,,,
"Nola, Aaron",FF,2020,92.9,93.6,6.9,swinging_strike,2117,,,
"Lyles, Jordan",FF,2020,91.4,92,6.9,swinging_strike,2078,,0,1
"Smith, Caleb",FF,2020,91.9,90.2,5.6,foul,2539,,,
"Snell, Blake",FF,2020,95.5,97.4,7.2,foul,2430,,,
"López, Reynaldo",FF,2020,93.5,93.9,6.2,foul,2136,,,
"Ureña, José",FF,2020,96.0,96.2,6.4,foul,1996,,,
"Anderson, Brett",SI,2020,90.5,90.2,6.1,hit_into_play,2290,0.53,1.25,1
"Nola, Aaron",SI,2020,91.5,92.5,6.7,foul,2027,,,
"Gray, Sonny",SI,2020,92.1,92.3,6.5,hit_into_play,2533,1.869,2,1
"Gomber, Austin",FF,2020,90.6,90.9,6.4,hit_into_play,2320,0.32,0,1
"Smyly, Drew",FF,2020,94.5,93.8,5.8,foul,2290,,,
"Lyles, Jordan",FF,2020,92.4,93.2,7.1,foul,2157,,,
"Davies, Zach",SI,2020,90.0,89.4,6.2,foul,2129,,,
